County,targetFormation,totalDepth,TVD,spudDate,completionDate,perfInterval,horizontalLength,firstProdDate,lastProdDate,stage,stageLength,stageper1kPI,maxInjRate,maxInjPres,totalProp,propperPI,propperStage,totalFluid,fluidperPI,fluidperStage,proppantConcentrationLbsPerBbl,peakGas,peakOil,First6Gas,First6Gasperstage,First6GasperPI,First6GasperTP,First6GasperTF,First6Oil,First6Oilperstage,First6OilperPI,First6OilperTP,First6OilperTF,First6Water,First6Wperstage,First6WperPI,First6WperTP,First6WperTF,First12BOE,First12Gas,First12Gperstage,First12GperPI,First12GperTP,First12GperTF,First12Oil,First12Operstage,First12OperPI,First12OperTP,First12OperTF,oilGravity
WILLIAMS,THREE FORKS,20920,11123.5,9/19/2013,2/9/2014,9211,10013.62,2/1/2014,5/1/2018,22,418.6818182,2.388448594,30.9,8703,3507744,380.8211921,159442.9091,84423,9.165454348,3837.409091,41.5496251,27714,12258,81304,3695.636364,8.826837477,23.17843035,963.0550916,33145,1506.590909,3.598414939,9449.093206,392.6062803,69673,3166.954545,7.564108132,19.86262395,825.2845788,66209,122787,5581.227273,13.33047443,35.00454993,1454.425927,45745,2079.318182,4.966344588,13041.14553,541.8547078,47.8
WILLIAMS,BAKKEN,21040,11006.02,9/20/2013,2/9/2014,9391,10034.75,2/1/2014,5/1/2018,25,375.64,2.66212331,36,8139,4285391,456.3295709,171415.64,92741,9.875519114,3709.64,46.20816036,35083,14266,121815,4872.6,12.97146204,28.42564424,1313.496727,48497,1939.88,5.164199766,11316.82033,522.9294487,61669,2466.76,6.566819295,14.39051886,664.9594031,101993,183549,7341.96,19.54520285,42.83133091,1979.157007,71402,2856.08,7.603237142,16661.72352,769.9075921,
WILLIAMS,BAKKEN,18435,11136.79,8/23/2013,1/23/2014,6583,7515.41,1/1/2014,5/1/2018,24,274.2916667,3.645754215,64,8727,2202494,334.572991,91770.58333,75768,11.50964606,3157,29.06892092,22924,18482,675,28.125,0.102536837,0.306470755,8.908774153,53214,2217.25,8.083548534,24160.79227,702.3281596,30577,1274.041667,4.644842777,13.88289821,403.56087,71422,13260,552.5,2.014279204,6.020447729,175.0079189,69212,2883.833333,10.51374753,31424.37618,913.4727062,42
WILLIAMS,BAKKEN,20962,11225.88,9/18/2013,3/17/2014,8896,9967.36,3/1/2014,4/1/2018,23,386.7826087,2.585431655,35,8589,4066459,457.1109487,176802.5652,89520,10.06294964,3892.173913,45.42514522,25740,18707,87830,3818.695652,9.872976619,21.59864393,981.1215371,63484,2760.173913,7.136241007,15611.61689,709.1599643,44706,1943.73913,5.025404676,10.9938401,499.3967828,116855,125484,5455.826087,14.10566547,30.85829711,1401.742627,95941,4171.347826,10.78473471,23593.25398,1071.726988,
WILLIAMS,BAKKEN,21547,11146.94,9/20/2013,3/15/2014,9518,10562.47,3/1/2014,4/1/2018,25,380.72,2.626602227,36,8752,4252512,446.7862996,170100.48,97183,10.21044337,3887.32,43.75777657,22989,17810,98018,3920.72,10.29817188,23.04943525,1008.592038,71038,2841.52,7.463542761,16704.94992,730.9714662,47110,1884.4,4.949569237,11.07815804,484.7555642,131058,150361,6014.44,15.7975415,35.35816007,1547.194468,105998,4239.92,11.13658332,24925.97317,1090.705164,
WILLIAMS,THREE FORKS,21050,11318.35,9/22/2013,3/16/2014,8936,9976.79,3/1/2014,4/1/2018,24,372.3333333,2.685765443,33,8964,3911055,437.6740152,162960.625,101295,11.33560877,4220.625,38.61054346,14960,10725,48931,2038.791667,5.475716204,12.51094653,483.0544449,37466,1561.083333,4.192703671,9579.512433,369.8701812,34067,1419.458333,3.81233214,8.710437465,336.3147243,76838,83128,3463.666667,9.30259624,21.25462311,820.6525495,62984,2624.333333,7.048343778,16104.09468,621.7878474,
WILLIAMS,THREE FORKS,21613,11238.34,9/23/2013,3/20/2014,8959,10551.65,3/1/2014,4/1/2018,26,344.5769231,2.90210961,33,8964,4295079,479.4150017,165195.3462,108875,12.15258399,4187.5,39.4496349,14620,11210,54157,2082.961538,6.044982699,12.60908123,497.423651,43530,1674.230769,4.858801205,10134.85433,399.8163031,45616,1754.461538,5.091639692,10.62052642,418.9758898,81401,84009,3231.115385,9.37705101,19.55936084,771.6096441,67400,2592.307692,7.523161067,15692.37725,619.0585534,
WILLIAMS,BAKKEN,20942,11141.8,9/6/2013,3/24/2014,9480,9990.41,3/1/2014,5/1/2018,30,316,3.164556962,30,8196,5862123,618.3674051,195404.1,108404,11.4350211,3613.466667,54.07663001,33296,20087,110235,3674.5,11.62816456,18.80462078,1016.890521,71531,2384.366667,7.545464135,12202.23458,659.8557249,41425,1380.833333,4.369725738,7.06655251,382.1353456,149879,183468,6115.6,19.35316456,31.29719387,1692.446773,119301,3976.7,12.58449367,20351.15947,1100.522121,
WILLIAMS,BAKKEN,20863,10549.13,9/17/2013,3/4/2014,10074,10557.25,3/1/2014,5/1/2018,36,279.8333333,3.573555688,27,10939,3980960,395.1717292,110582.2222,59204,5.87691086,1644.555556,67.24140261,6598,10733,26035,723.1944444,2.58437562,6.539879828,439.7506925,41734,1159.277778,4.142743697,10483.40099,704.9185866,46556,1293.222222,4.621401628,11.69466661,786.3657861,60766,33742,937.2777778,3.349414334,8.475845022,569.9277076,55143,1531.75,5.473793925,13851.68402,931.4066617,
WILLIAMS,BAKKEN,20437,10240.84,6/14/2014,1/31/2015,9969,10179.06,1/1/2015,5/1/2018,45,221.5333333,4.513993379,44,8993,3910102,392.2261009,86891.15556,98732,9.903902096,2194.044444,39.60318843,65881,23281,137534,3056.311111,13.79616812,35.17401848,1393.003282,65958,1465.733333,6.616310563,16868.61366,668.0508852,29238,649.7333333,2.932891965,7.477554294,296.1349917,164903,286221,6360.466667,28.71110442,73.20039221,2898.968926,117200,2604.444444,11.75644498,29973.64263,1187.051817,41.4
WILLIAMS,THREE FORKS,19921,10344.46,6/12/2014,2/5/2015,9252,10080.89,2/1/2015,5/1/2018,30,308.4,3.242542153,38,8461,3661692,395.773022,122056.4,78605,8.496000865,2620.166667,46.58344889,32639,14376,125401,4180.033333,13.55393428,34.24673621,1595.331086,52445,1748.166667,5.668504107,14322.6137,667.1967432,42483,1416.1,4.591763943,11.6020135,540.4618027,109476,194434,6481.133333,21.01534803,53.09949608,2473.557662,77071,2569.033333,8.330198876,21047.91992,980.484702,
WILLIAMS,THREE FORKS,19544,9944.88,9/28/2013,4/5/2014,10195,9873.7,4/1/2014,5/1/2018,30,339.8333333,2.942618931,32.1,7940,2099597,205.943796,69986.56667,36990,3.628249142,1233,56.76120573,29976,21706,106386,3546.2,10.43511525,50.66972376,2876.074615,66341,2211.366667,6.507209416,31597.016,1793.484726,24291,809.7,2.382638548,11.56936307,656.6909976,115047,145048,4834.933333,14.22736636,69.08373369,3921.276021,90873,3029.1,8.913487003,43281.163,2456.690998,43.5
WILLIAMS,BAKKEN,19125,9886.57,9/30/2013,4/12/2014,9916,9628.03,4/1/2014,5/1/2018,35,283.3142857,3.529649052,31.3,7951,2341327,236.116075,66895.05714,38547,3.887353772,1101.342857,60.73953874,36048,20137,135899,3882.828571,13.70502219,58.04357956,3525.54025,64997,1857.057143,6.554759984,27760.75277,1686.175318,16217,463.3428571,1.635437676,6.926413952,420.7071886,116990,180060,5144.571429,18.15853167,76.90510552,4671.180637,86980,2485.142857,8.77168213,37149.8727,2256.466132,45.8
WILLIAMS,THREE FORKS,19664,9953.58,10/1/2013,4/19/2014,10366,9946.07,4/1/2014,5/1/2018,35,296.1714286,3.376422921,31.8,8329,2413201,232.7996334,68948.6,41760,4.028554891,1193.142857,57.78738027,28612,21356,118325,3380.714286,11.4147212,49.03238479,2833.453065,73888,2111.085714,7.127918194,30618.25351,1769.348659,23184,662.4,2.236542543,9.607156636,555.1724138,126899,162139,4632.542857,15.64142389,67.18835273,3882.638889,99876,2853.6,9.634960448,41387.35232,2391.666667,44
WILLIAMS,BAKKEN,20448,10143.07,9/17/2013,11/5/2013,9947,10085.31,11/1/2013,5/1/2018,35,284.2,3.518648839,78.4,9440,4056680,407.8294963,115905.1429,207454,20.85593646,5927.257143,19.55460006,5581,7468,18471,527.7428571,1.856941791,4.553230721,89.03660571,28377,810.7714286,2.852819946,6995.129022,136.7869504,167360,4781.714286,16.82517342,41.25541083,806.7330589,52155,29932,855.2,3.009148487,7.3784474,144.2825879,47167,1347.628571,4.741831708,11626.99547,227.3612463,42.2
WILLIAMS,THREE FORKS,20718,10865.33,1/3/2014,5/7/2014,9197,10043.38,5/1/2014,5/1/2018,34,270.5,3.696857671,36,9493,3911459,425.2972708,115042.9118,71400,7.763401109,2100,54.78233894,19835,19546,74820,2200.588235,8.135261498,19.12841219,1047.89916,67343,1980.676471,7.322279004,17216.84926,943.1792717,70608,2076.705882,7.677286072,18.05157615,988.907563,120246,112515,3309.264706,12.23388061,28.76548112,1575.840336,101494,2985.117647,11.03555507,25947.86242,1421.484594,40.9
WILLIAMS,BAKKEN,20656,10807.25,11/20/2013,5/3/2014,9260,10036.58,5/1/2014,5/1/2018,35,264.5714286,3.779697624,36,9281,4026215,434.7964363,115034.7143,75643,8.168790497,2161.228571,53.22653782,31326,27856,93238,2663.942857,10.06889849,23.15773003,1232.605793,89925,2569.285714,9.71112311,22334.87283,1188.807953,80820,2309.142857,8.727861771,20.07344367,1068.439909,142174,127282,3636.628571,13.74535637,31.61331424,1682.667266,120961,3456.028571,13.06274298,30043.35337,1599.103684,39
WILLIAMS,THREE FORKS,20817,10911.58,3/19/2014,6/20/2014,9315,10073.53,6/1/2014,5/1/2018,34,273.9705882,3.650026838,35.9,9273,3614100,387.9871176,106297.0588,80936,8.688781535,2380.470588,44.65380053,14574,19120,63643,1871.852941,6.832313473,17.60964002,786.337353,76800,2258.823529,8.244766506,21250.10376,948.8978946,86581,2546.5,9.294793344,23.95644836,1069.746466,141375,109617,3224.029412,11.76779388,30.33037271,1354.366413,123106,3620.764706,13.21588835,34062.69887,1521.028961,44
WILLIAMS,BAKKEN,20610,10836.75,2/13/2014,6/15/2014,9304,10064.33,6/1/2014,5/1/2018,34,273.6470588,3.654342218,36.5,9162,3570940,383.8069647,105027.6471,79299,8.52310834,2332.323529,45.03133709,16971,19784,81793,2405.676471,8.79116509,22.90517343,1031.450586,90102,2650.058824,9.68422184,25232.01174,1136.231226,83986,2470.176471,9.026870163,23.51929744,1059.105411,153544,130559,3839.970588,14.03256664,36.56152162,1646.414204,131785,3876.029412,14.16433792,36904.84858,1661.874677,44
WILLIAMS,BAKKEN,20545,10137.85,11/4/2013,3/20/2014,10071,10630.28,3/1/2014,5/1/2018,35,287.7428571,3.475325191,73.2,9802,4099767,407.0863867,117136.2,182784,18.14953828,5222.4,22.42957261,10237,16754,37859,1081.685714,3.759209612,9.234427225,207.124256,57688,1648.228571,5.728130275,14071.04355,315.607493,138014,3943.257143,13.70410088,33.66386431,755.0660889,114230,75929,2169.4,7.53937047,18.52032079,415.4028799,101576,2902.171429,10.08598947,24776.04215,555.7160364,41.5
WILLIAMS,BAKKEN,20575,10101.27,11/6/2013,5/27/2014,10211,10634.61,5/1/2014,5/1/2018,34,300.3235294,3.329742435,76.2,9986,4090666,400.6136519,120313.7059,182879,17.90999902,5378.794118,22.36815599,14714,20578,58793,1729.205882,5.757810205,14.37247627,321.4857912,88077,2590.5,8.625697777,21531.21277,481.6135259,159089,4679.088235,15.58015865,38.8907332,869.9139868,144964,95392,2805.647059,9.342082068,23.31943014,521.612651,129066,3796.058824,12.63989815,31551.34152,705.7453289,43.1
WILLIAMS,BAKKEN,19948,9967.38,11/4/2013,3/20/2014,9593,10038.38,3/1/2014,5/1/2018,35,274.0857143,3.648493693,82.4,9818,4049242,422.1038257,115692.6286,188991,19.70092776,5399.742857,21.42558111,11210,14991,47984,1370.971429,5.001980611,11.85011911,253.8956882,63300,1808.571429,6.598561451,15632.55543,334.9365843,156111,4460.314286,16.27342854,38.55314155,826.0234614,107076,75945,2169.857143,7.916710101,18.75536211,401.8445323,94419,2697.685714,9.842489315,23317.69749,499.5952188,42
WILLIAMS,THREE FORKS,19680,10002.39,8/28/2013,11/12/2013,9515,9931.07,11/1/2013,5/1/2018,30,317.1666667,3.152916448,41,7120,3763960,395.5817131,125465.3333,84096,8.838255386,2803.2,44.75789574,11028,11556,42280,1409.333333,4.443510247,11.23285051,502.7587519,48412,1613.733333,5.087966369,12861.98578,575.6754186,71764,2392.133333,7.542196532,19.06608997,853.358067,103906,86045,2868.166667,9.043089858,22.86023231,1023.175894,89566,2985.533333,9.413137152,23795.68327,1065.044711,
WILLIAMS,BAKKEN,20425,10528.63,9/26/2013,11/8/2013,9533,10045.53,11/1/2013,5/1/2018,32,297.90625,3.356760726,25.7,7447,3527746,370.0562257,110242.0625,45872,4.811916501,1433.5,76.90412452,5928,6384,17780,555.625,1.865100178,5.0400454,387.600279,27549,860.90625,2.889856289,7809.235699,600.5624346,28470,889.6875,2.986468058,8.070308917,620.6400419,58492,35772,1117.875,3.752438896,10.14018583,779.8221137,52530,1641.5625,5.510332529,14890.52783,1145.143007,41
WILLIAMS,THREE FORKS,20902,11112.5,10/11/2013,12/27/2013,9476,9954,12/1/2013,5/1/2018,33,287.1515152,3.48248206,38.6,9366,3667160,386.9945125,111126.0606,68149,7.191747573,2065.121212,53.81091432,12062,14655,43497,1318.090909,4.590227944,11.86122231,638.2632174,53013,1606.454545,5.594449135,14456.1459,777.8984284,46274,1402.242424,4.883284086,12.61848406,679.0121645,97888,75334,2282.848485,7.949978894,20.54287241,1105.430747,85333,2585.848485,9.005170958,23269.50556,1252.15337,39.6
WILLIAMS,BAKKEN,20389,10245.05,7/2/2014,9/25/2014,9701,10548.44,9/1/2014,5/1/2018,44,220.4772727,4.535614885,42,9160,3102659,319.8287805,70514.97727,76076,7.842078136,1729,40.78367685,20331,11164,71618,1627.681818,7.382537883,23.08278158,941.4007046,43852,996.6363636,4.520358726,14133.6834,576.4235764,64787,1472.431818,6.678383672,20.88112164,851.6089174,86454,128222,2914.136364,13.21740027,41.32648802,1685.446133,65084,1479.181818,6.708999072,20976.84599,855.5129081,43.2
WILLIAMS,THREE FORKS,19502,9720.59,9/15/2013,12/2/2013,9534,9898.83,12/1/2013,5/1/2018,36,264.8333333,3.775959723,25.6,6007,3372094,353.6914202,93669.27778,67729,7.10394378,1881.361111,49.78803762,16926,13597,51228,1423,5.373190686,15.19174732,756.3672873,39557,1098.805556,4.149045521,11730.69315,584.0481921,81634,2267.611111,8.562408223,24.20869644,1205.303489,103045,131044,3640.111111,13.74491294,38.86131288,1934.828508,81205,2255.694444,8.51741137,24081.47578,1198.969422,43.3
WILLIAMS,BAKKEN,19103,9570.61,9/13/2013,12/2/2013,9253,9942.17,12/1/2013,5/1/2018,35,264.3714286,3.782557009,24.7,5299,2805424,303.1907489,80154.97143,61242,6.61861018,1749.771429,45.80882401,38760,30389,162351,4638.6,17.54576894,57.87039677,2650.974821,132981,3799.457143,14.37166324,47401.39102,2171.401979,56540,1615.428571,6.110450665,20.15381632,923.222625,242898,316813,9051.8,34.23894953,112.9287409,5173.132817,190096,5431.314286,20.54425592,67760.16745,3104.013585,43.4
WILLIAMS,THREE FORKS,20860,10087.35,11/13/2013,3/11/2014,10130,11017.28,3/1/2014,5/1/2018,43,235.5813953,4.244817374,43.8,9320,2731520,269.6465943,63523.72093,78250,7.724580454,1819.767442,34.90760383,13747,12114,61398,1427.860465,6.06100691,22.47759489,784.6389776,36910,858.372093,3.643632774,13512.62301,471.6932907,54893,1276.581395,5.418854886,20.09613695,701.5079872,69292,95976,2232,9.474432379,35.13648079,1226.530351,53296,1239.44186,5.261204344,19511.48079,681.0990415,40
WILLIAMS,BAKKEN,20979,10541.88,2/20/2014,12/10/2014,10068,10095.17,12/1/2014,5/1/2018,38,264.9473684,3.774334525,79.5,9678,4373812,434.4270957,115100.3158,226674,22.51430274,5965.105263,19.29560514,33901,19657,80307,2113.342105,7.976460072,18.36087148,354.2841261,74139,1951.026316,7.363825983,16950.65997,327.0732417,99438,2616.789474,9.876638856,22.7348592,438.6828661,188876,253885,6681.184211,25.21702424,58.04661929,1120.044646,146562,3856.894737,14.55721097,33508.98484,646.5761402,40
WILLIAMS,THREE FORKS,20246,10606.51,2/16/2014,12/13/2014,9223,10027.27,12/1/2014,5/1/2018,35,263.5142857,3.794860674,66,9514,4160173,451.0650548,118862.0857,104631,11.34457335,2989.457143,39.76042473,42314,10989,47266,1350.457143,5.124796704,11.36154674,451.7399241,29733,849.5142857,3.223788355,7147.058548,284.1700834,87423,2497.8,9.478802993,21.01427032,835.5363133,77782,171529,4900.828571,18.59796162,41.23121803,1639.370741,49194,1405.542857,5.333839315,11824.98901,470.1665854,
WILLIAMS,BAKKEN,20364,10557.64,2/18/2014,12/15/2014,9408,9993.95,12/1/2014,4/1/2017,35,268.8,3.720238095,80,9620,5908295,628.0075468,168808.4286,286316,30.4332483,8180.457143,20.63557398,23178,8107,39718,1134.8,4.22172619,6.72241315,138.7208539,25065,716.1428571,2.664221939,4242.340641,87.54313416,87291,2494.028571,9.278380102,14.77431306,304.8764302,34718,52332,1495.2,5.5625,8.857377636,182.7770715,25996,742.7428571,2.763180272,4399.915712,90.79478618,
WILLIAMS,BAKKEN,20360,10127.92,9/15/2013,2/11/2014,9999,10488.24,2/1/2014,5/1/2018,35,285.6857143,3.500350035,70,9855,4073260,407.3667367,116378.8571,200127,20.01470147,5717.914286,20.35337561,18112,14757,77681,2219.457143,7.768876888,19.07096527,388.1585193,70895,2025.571429,7.090209021,17404.97783,354.2500512,151161,4318.885714,15.11761176,37.11056991,755.3253684,125281,111266,3179.028571,11.12771277,27.31620373,555.9769546,106737,3049.628571,10.67476748,26204.31792,533.3463251,
WILLIAMS,THREE FORKS,18633,10953.27,3/6/2014,8/30/2014,7416,7834.89,8/1/2014,5/1/2018,20,370.8,2.696871629,52,8649,3981657,536.90089,199082.85,77749,10.48395361,3887.45,51.21168118,21406,10784,66963,3348.15,9.029530744,16.81787256,861.2715276,33690,1684.5,4.542880259,8461.301413,433.3174703,42679,2133.95,5.754989213,10.71890422,548.9331052,70423,107670,5383.5,14.51860841,27.04150558,1384.840963,52478,2623.9,7.076321467,13179.93991,674.9668806,45
WILLIAMS,THREE FORKS,23607,10905.42,3/2/2014,8/20/2014,12456,12797.48,8/1/2014,5/1/2018,40,311.4,3.211303789,50,9077,8282608,664.9492614,207065.2,163790,13.14948619,4094.75,50.56845961,15078,8836,56810,1420.25,4.560854207,6.858950707,346.8465718,32210,805.25,2.585902376,3888.871718,196.6542524,62677,1566.925,5.03187219,7.567302473,382.6668295,72070,94192,2354.8,7.561978163,11.37226342,575.0778436,56372,1409.3,4.52569043,6806.068813,344.1724159,43
WILLIAMS,THREE FORKS,20277,10402.54,11/13/2013,2/27/2014,9522,10036.09,2/1/2014,5/1/2018,32,297.5625,3.360638521,30,8200,4000878,420.1720227,125027.4375,57396,6.027725268,1793.625,69.70656492,4486,6715,14805,462.65625,1.554820416,3.700437754,257.9448045,17674,552.3125,1.856122663,4417.530352,307.9308663,51025,1594.53125,5.358643142,12.75345062,888.9992334,41098,26487,827.71875,2.781663516,6.620296845,461.4781518,36684,1146.375,3.852551985,9168.987407,639.1386159,
WILLIAMS,BAKKEN,20732,10822.59,9/22/2013,5/9/2014,9589,9863.95,5/1/2014,5/1/2018,30,319.6333333,3.128584837,41,8472,3670320,382.7635833,122344,81230,8.471164876,2707.666667,45.18429152,16037,11133,52968,1765.6,5.523829388,14.43143922,652.0743568,44552,1485.066667,4.646157055,12138.45114,548.467315,47877,1595.9,4.992908541,13.0443667,589.4004678,76944,93191,3106.366667,9.718531651,25.39042917,1147.248553,61413,2047.1,6.404526019,16732.32852,756.0384095,41.3
WILLIAMS,THREE FORKS,20866,10887.79,9/24/2013,5/7/2014,9706,9842.24,5/1/2014,5/1/2018,40,242.65,4.121162168,43,9007,3607460,371.6731918,90186.5,89631,9.234597156,2240.775,40.2479053,10217,8532,26495,662.375,2.729754791,7.34450278,295.6008524,23340,583.5,2.404698125,6469.926208,260.4009773,47319,1182.975,4.875231815,13.11698536,527.9311845,40429,48470,1211.75,4.993818257,13.43604641,540.7727237,32351,808.775,3.333092932,8967.805603,360.9353907,41.7
WILLIAMS,BAKKEN,20454,10829.49,9/26/2013,4/18/2014,9363,9730.84,4/1/2014,5/1/2018,30,312.1,3.20410125,43,8342,2685040,286.771334,89501.33333,75730,8.088219588,2524.333333,35.45543378,12770,9957,47430,1581,5.065684076,17.66454131,626.3039746,40067,1335.566667,4.279290826,14922.31028,529.076984,47581,1586.033333,5.081811385,17.72077883,628.2979004,66016,74340,2478,7.939762897,27.68673837,981.6453189,53626,1787.533333,5.727437787,19972.14194,708.120956,41.5
WILLIAMS,THREE FORKS,20215,10904.28,9/27/2013,4/18/2014,8822,9729.01,4/1/2014,5/1/2018,30,294.0666667,3.400589436,36,8734,2529860,286.767173,84328.66667,71330,8.085468148,2377.666667,35.46698444,10775,7063,27151,905.0333333,3.077646792,10.73221443,380.6392822,23508,783.6,2.664701882,9292.213798,329.5668022,41696,1389.866667,4.726365903,16.48154443,584.5506799,43119,46988,1566.266667,5.32622988,18.57335979,658.7410627,35288,1176.266667,4,13948.59795,494.7147063,41.2
WILLIAMS,BAKKEN,20878,10223.62,10/3/2013,9/7/2014,11780,10853.57,9/1/2014,5/1/2018,33,356.969697,2.801358234,35.3,8187,2808535,238.4155348,85107.12121,47596,4.04040747,1442.30303,59.00779477,10769,8554,47610,1442.727273,4.041595925,16.95189841,1000.294142,26520,803.6363636,2.251273345,9442.645365,557.1896798,22668,686.9090909,1.924278438,8.071111807,476.2585091,51283,73781,2235.787879,6.263242784,26.2702797,1550.151273,38987,1181.424242,3.30959253,13881.61444,819.1234558,42.1
WILLIAMS,BAKKEN,20292,10014.76,10/5/2013,7/16/2014,10866,9967.25,7/1/2014,5/1/2018,35,310.4571429,3.221056507,39.6,9104,2829588,260.4075097,80845.37143,47477,4.369317136,1356.485714,59.59913221,6563,5020,18353,524.3714286,1.689030002,6.486103277,386.5661268,16320,466.2857143,1.501932634,5767.624121,343.7453925,23612,674.6285714,2.173016749,8.344677741,497.335552,30173,31412,897.4857143,2.8908522,11.1012628,661.6256293,24938,712.5142857,2.295048776,8813.297201,525.2648651,41.5
WILLIAMS,BAKKEN,20505,10197.56,10/7/2013,8/3/2014,11028,10739.41,8/1/2014,5/1/2018,35,315.0857143,3.173739572,61.1,8669,2543139,230.6074538,72661.11429,72800,6.60137831,2080,34.93322802,12020,9469,2959,84.54285714,0.268317011,1.163522717,40.6456044,2137,61.05714286,0.19377947,840.3001173,29.3543956,2091,59.74285714,0.18960827,0.822212235,28.72252747,20335,21976,627.8857143,1.992745738,8.641289367,301.8681319,16673,476.3714286,1.511878854,6556.07106,229.0247253,41.5
WILLIAMS,BAKKEN,19690,10004.6,10/8/2013,7/25/2014,10148,9858.03,7/1/2014,5/1/2018,35,289.9428571,3.448955459,60.3,8117,2810198,276.9213638,80291.37143,68640,6.763894363,1961.142857,40.94111305,6432,4478,20383,582.3714286,2.008573118,7.253225573,296.9551282,19069,544.8285714,1.879089476,6785.642862,277.8117716,36552,1044.342857,3.601891998,13.00691268,532.5174825,40117,34532,986.6285714,3.402837998,12.28810212,503.0885781,34362,981.7714286,3.386085928,12227.60816,500.6118881,43.2
WILLIAMS,BAKKEN,19837,9944.25,11/15/2013,9/18/2014,9504,9977.7,9/1/2014,5/1/2018,35,271.5428571,3.682659933,71.3,9817,4071515,428.4001473,116329,167361,17.60953283,4781.742857,24.32774063,11326,15717,43829,1252.257143,4.611637205,10.76478903,261.8829954,54641,1561.171429,5.749263468,13420.3116,326.4858599,130560,3730.285714,13.73737374,32.06668771,780.1100615,93378,67742,1935.485714,7.12773569,16.63803277,404.7657459,82088,2345.371429,8.637205387,20161.53692,490.484641,43.4
WILLIAMS,BAKKEN,19825,9967.35,11/17/2013,2/9/2014,9442,9979.04,2/1/2014,5/1/2018,35,269.7714286,3.706841771,74,9488,4074540,431.5335734,116415.4286,188323,19.94524465,5380.657143,21.63591277,13623,10516,33782,965.2,3.577843677,8.290997266,179.3832936,38448,1098.514286,4.07201864,9436.15721,204.1598743,103628,2960.8,10.97521712,25.43305502,550.2673598,93705,66823,1909.228571,7.077208219,16.40013351,354.831858,82568,2359.085714,8.744757467,20264.3734,438.4382152,
WILLIAMS,BAKKEN,20590.52,10124.43,10/24/2013,4/6/2014,10940,10543.47,4/1/2014,5/1/2018,35,312.5714286,3.199268739,32.1,7943,3066848,280.3334552,87624.22857,46480,4.248628885,1328,65.98209983,11741,14398,38551,1101.457143,3.523857404,12.57023498,829.4104991,50154,1432.971429,4.584460695,16353.59822,1079.04475,44370,1267.714286,4.055758684,14.46762278,954.6041308,89502,57583,1645.228571,5.263528336,18.77595499,1238.876936,79905,2283,7.30393053,26054.43765,1719.126506,44
WILLIAMS,THREE FORKS,17637,9568.6,10/12/2013,2/4/2014,7324,8161.17,1/1/2014,5/1/2018,22,332.9090909,3.003823048,30.9,9020,1940980,265.0163845,88226.36364,53470,7.30065538,2430.454545,36.30035534,4391,2572,8494,386.0909091,1.159748771,4.376139888,158.855433,8256,375.2727273,1.127252867,4253.521417,154.4043389,56868,2584.909091,7.764609503,29.29860174,1063.549654,19766,24770,1125.909091,3.382031677,12.76159466,463.2504208,15638,710.8181818,2.135172037,8056.754835,292.4630634,37.8
WILLIAMS,BAKKEN,20828,11206.23,11/10/2013,5/5/2014,8362,9837.46,4/1/2014,5/1/2018,22,380.0909091,2.630949534,36,8839,3676591,439.6784262,167117.7727,84188,10.06792633,3826.727273,43.67120017,37858,22345,117193,5326.954545,14.01494858,31.87545202,1392.039245,69829,3174.045455,8.350753408,18992.86595,829.4412505,58310,2650.454545,6.97321215,15.85980056,692.6165249,137182,171675,7803.409091,20.53037551,46.69407068,2039.186107,108570,4935,12.98373595,29530.07283,1289.613722,45.8
WILLIAMS,BAKKEN,20937,11193.71,11/14/2013,4/25/2014,9289,9841.27,4/1/2014,5/1/2018,23,403.8695652,2.476046937,36.3,8885,3711113,399.5169555,161352.7391,91889,9.892238131,3995.173913,40.38691247,39655,26384,137168,5963.826087,14.76671332,36.96141831,1492.757566,72909,3169.956522,7.848961137,19646.12773,793.4464408,53259,2315.608696,5.733555819,14.35122024,579.6014757,150215,236427,10279.43478,25.45236301,63.70784183,2572.963031,110811,4817.869565,11.92927118,29859.2363,1205.922363,44.3
WILLIAMS,THREE FORKS,21060,11277.06,11/16/2013,4/25/2014,9000,9806.68,4/1/2014,5/1/2018,26,346.1538462,2.888888889,33,9017,3705034,411.6704444,142501.3077,101287,11.25411111,3895.653846,36.57956105,35057,19767,89284,3434,9.920444444,24.09802447,881.4951573,55937,2151.423077,6.215222222,15097.56726,552.2623831,70620,2716.153846,7.846666667,19.06055383,697.2266925,94349,114361,4398.5,12.70677778,30.86638341,1129.078756,75289,2895.730769,8.365444444,20320.7312,743.3234275,41.3
WILLIAMS,BAKKEN,19686,11003.74,11/20/2013,4/24/2014,8381,8727.65,4/1/2014,5/1/2018,30,279.3666667,3.579525116,46,8296,5943119,709.1181243,198103.9667,118261,14.11060733,3942.033333,50.25425965,39193,20614,132461,4415.366667,15.80491588,22.28812851,1120.073397,65263,2175.433333,7.787018256,10981.27095,551.8556413,82061,2735.366667,9.791313686,13.80773294,693.8973964,140105,211609,7053.633333,25.24865768,35.60571478,1789.338835,104837,3494.566667,12.50888915,17640.06408,886.4883605,
